id,account_age_days,followers_count,following_count,post_frequency_per_day,avg_word_count_per_post,avg_hashtags_per_post,avg_sentiment_score,reply_to_post_ratio,urls_per_post_ratio,bio_complexity_score,label
u1956563799791963616,997.0,2016.0,852.0,3.89,18.0,0.0,-0.03,0.17,0.33,0.35,0
u1100469319543373139,1151.0,0.0,5685.0,169.36,8.0,0.0,-0.97,1.06,0.64,0.11,1
u5682204109495862267,-49.64719225809847,301.0,7122.0,-14.462503827469032,49.0,2.0,1.82,0.9160892977555528,0.66,0.6816397686720156,1
u4356653719417675780,3880.0,341.04935601034504,0.0,31.768143344952577,44.0,2.379005112635283,-0.03,0.12,0.04,0.4,0
u5102218789925642925,1417.0,0.0,1141.0,7.74,27.538812952939164,1.0,0.1803554972994013,0.58,0.3,0.52,0
u6176246119719780534,1072.5469768794462,68.0,6087.0,0.0,8.0,6.0,0.05,1.05,0.71,0.41,1
u7988878931230254482,995.0,35584.02500000002,1682.9676493251536,50.55,43.0,0.0,1.11,0.26,0.72,0.23,1
u3861926162862128751,1335.0710418800145,18792.0,8791.588338658474,118.4,16.0,7.0,0.33,0.72,0.83,0.49,1
u1745053049958710588,1033.755773154325,0.0,4452.0,0.0,11.0,0.0,0.2,0.52,0.69,0.41,1
u8984186039356493909,527.0,20077.383308814875,5784.0,109.59,9.0,5.0,0.31,0.7,0.6391487901743427,0.16,1
u4562785596691899529,1978.0,4680.0,0.0,22.702566391361007,29.0,2.0,0.84,0.7,0.24,0.58,0
u8530248619193549600,1118.0,134.0,3381.0,97.53,31.72443580512808,3.0,-2.363159513321303,0.91,0.78,0.2336517257268622,1
u4876392733778633837,1963.0,4522.0,201.0,1.79,24.268848596541723,1.0,1.47,0.94,0.22,0.9319035688945748,1
u1120058376261631169,2266.0,5994.0,934.0,15.087840553624034,8.0,0.0,0.719334047573581,0.5823223513466876,0.41,0.91,0
u9006901574734666998,0.0,293.0,4315.0,0.0,3.312219541979488,7.0,-0.51,1.29,0.8793824355531547,0.64,1
u4236370962536835569,1052.0,3815.244275950131,1569.2136128483307,110.06,5.0,0.0,1.32,0.826037639155909,0.57,0.57,1
u3470469550908715607,2880.0,1927.0,612.0,3.75,20.0,2.0,-0.42,0.79,0.29,0.5864244956313905,0
u5692097587309185738,2184.0,2563.0,1812.0,0.0,1.748310645527953,0.0,0.3496939153368146,0.4181112671645181,0.17,0.59,0
u8361052916452764221,2729.0,-2088.163250088224,2839.0,85.90585804965824,12.0,4.0,-0.7523549098331315,1.21,0.6356634683190593,0.16,1
u8660283187175774685,1049.0,21612.0,5033.0,105.1,34.0,4.0,0.23,0.8,0.63,0.59,1
u1600310539113427911,1883.0,2923.7877456401347,1807.0,8.362512136129844,19.0,1.0,-0.2251265799535237,0.22,0.29,0.4745767845424906,0
u9007237766396149311,2200.332995131641,3177.5164828366305,1415.96962834881,3.86,6.0,3.0,0.11,0.41,0.38,0.0,0
u1232429969863793827,243.0,6080.0,8612.0,74.51,45.0,5.0,0.8509834449884219,1.31,0.8,0.42,1
u1385217017886574441,833.0,99.0,4611.0,0.0,6.0,1.0,0.87,0.99,0.96,0.33,1
u7347485068536017108,1541.7083816878612,3780.0,1242.26406566141,4.392977128287343,30.0,0.0,-0.11,0.91,0.36,0.7135822760552354,0
u1482767810475759709,1391.0,4554.0,1941.7754077391469,14.97,21.0,3.0,0.5315423795504375,0.19,0.23,0.93,0
u7093264763227110057,1286.0,16676.118429760514,747.0,91.75,36.0,3.0,-0.5454905611138154,0.4229386361193538,0.71,0.61,1
u1457958833748765669,129.0,76.0,4875.0,69.87,16.0,4.0,0.3,0.7,0.86,0.43,0
u3770548301955870004,1580.2063015597814,290.0,2168.0,287.0601000000001,7.0,9.494116970576446,-0.58,0.82,0.92,0.88,1
u2264678404375017323,-130.2414499650774,62.0,7075.0,45.97,10.0,0.0,-1.89,0.39,0.5245276108384254,0.21,1
u3612693331909199243,2954.0,3238.0,1644.0,3.9,0.0,0.0,-0.85,0.7189601422039644,0.27,0.58,0
u4393293430634561592,2316.0,661.0,835.0,0.0,11.0,1.0,-0.39,0.73,0.49,0.0759974604818644,0
u4322692707899435076,2160.0,3799.0,435.0,0.73,14.0,0.9802736066814076,1.62,1.04,0.21,0.57,0
u9196738651063684418,453.0,22788.056748233157,7300.0,0.0,26.0,9.0,-1.39,0.0,0.92,0.79,1
u8574895387674005574,872.0,319.0,1619.0,8.25,17.0,3.0,-0.78,0.13,0.61,0.7368868328871266,0
u9771413178108414583,147.68373339240893,47.0,5686.0,124.96,32.0,7.0,1.09,0.76,0.5353780538297713,0.42,1
u9711503925751735761,1488.0,2771.0,0.0,-2.956662959147989,20.101353135141224,2.0,1.13,1.07,0.24,0.64,0
u1088398555761065421,1459.0,4802.0,480.0,6.55,15.381726131856182,0.0,-0.09,0.45,0.36,0.4,0
u6227579082296908310,151.0,17847.0,5696.0,158.42,32.0,1.0,-0.59,1.17,0.74,0.3,1
u7202993461858481843,1510.0,0.0,2886.0,0.0,19.0,4.0,-0.73,0.81,0.2722985204435565,0.0,0
u7681520510656304962,1853.0,2538.0,916.0,2.15,12.610418386599545,2.8987282820107576,-0.0,1.0208702009953787,0.32,0.88,0
u9339063538388599260,743.0,18730.0,2967.310084158037,115.92,12.390853396120889,7.0,0.08,0.7615351247330966,0.9,0.51,1
u9979180406075513333,2459.0,3457.0,704.5942091220002,-12.304904696972876,13.0,2.0,0.3,0.46,0.13,0.88,0
u1443482758856052266,1339.0,17756.0,1994.0,53.42,3.0,4.0,1.7,1.18,0.7,0.4,1
u4813422804816498761,852.0,91.0,3886.0,83.15,9.0,0.0,-1.05,0.82,0.41,0.22,1
u5418024811067037603,1963.3370711055868,2182.0,1225.0,5.12,18.0,3.0,0.9,0.5300220956381803,0.4469051426391924,0.87,0
u9755722731998498053,1216.0,443.0,9143.0,34.23,41.56877469863682,4.99570671508659,0.71,0.38,0.81,0.12,1
u8378738250277808021,0.0,122.0,2676.0,175.56,49.0,5.0,0.9,0.8990821611608115,0.6592583326960205,0.4,1
u3223933122676224465,1737.0,960.0,341.0,0.0,11.0,0.6379218618147572,0.6,0.77,0.15,1.01,0
u8391160326955088835,1365.0,64.0,0.0,135.34978889449226,4.0,3.0,-0.37,0.6,0.69,0.66,1
u8661224126912111253,699.0563779504089,124.0,811.0,191.95,0.0,2.0,-0.29,0.8,0.55,0.04,1
u4571852098525437728,919.0,28174.0,6530.0,0.0,48.0,6.12243332165205,-0.2895126774520576,1.13,0.81,0.5377215747701843,0
u3417866823657446162,1855.0,2973.0,418.0,7.29,15.0,0.0,-0.22,0.22,0.45,1.0880467485770788,0
u8624450781172733204,1225.0,242.0,5741.0,36.49,17.0,2.09759071458902,-0.44,1.13,0.61,0.25,1
u4240156694135920224,781.0,140.0,5995.0,73.24856543634317,13.0,5.822844936011858,0.02,1.28,0.88,0.2450498550570938,1
u9610020912623668681,759.0,191.0,2325.0,0.0,39.0,4.0,0.37,0.5939622988257276,0.7,0.36,1
u9915001583444525354,564.0,48.0,3239.0,91.56,7.890174459934544,3.2205360968979537,0.5244260938357239,1.2987884848632518,0.61,0.28,1
u6302755920459799052,1565.0,23758.0,8193.0,188.51,12.763583293600847,2.9442387259549423,-0.42,1.39,0.85,0.01,1
u7457167567227840034,749.0,0.0,9869.704734737468,0.0,30.0,10.0,0.45,0.48,0.469012893006953,0.27,1
u7454102640336709112,2058.0,708.0,1738.0,1.68,15.0,1.0840935282959072,0.16,0.24,0.610074739330924,0.79,1
u9834033864996449166,0.0,169.0,0.0,185.9,41.0,1.0,-0.61,0.11,0.92,0.2333520327669088,1
u8390974896135787225,2769.0,2608.0,2265.0714015295816,8.72,22.0,1.0,0.26,1.03,0.36,0.49,0
u4854981221747394323,2767.0,3682.0,352.0,0.0,8.0,2.6861941412754327,1.49,0.6,0.2550088294187122,0.06,0
u1580487895063049095,1370.0,13983.0,4314.0,116.29,36.73300595764293,3.0,-0.69,1.34,0.84,0.6383082087979591,1
u8730036184531092413,1699.0,3725.0,1878.0,-42.82201460044434,13.0,3.0,-0.0893951073462672,0.45,0.52,0.84,0
u9970685903736565786,1024.0,-4642.922326604175,7849.0,45.34,35.0,1.0,-2.172865757266172,1.06,0.88,0.405901114712893,1
u8433079022073276515,0.0,0.0,3805.0,0.0,5.0,1.6065577444837793,-0.27,1.04,0.9073703217818098,0.48,1
u6163825959594865637,588.0,8963.0,6697.251253500871,152.64,39.0,3.0,-0.74,0.62,0.52,0.16,1
u7480338301964388143,1000.0956542080976,9366.0,7593.0,67.32,55.0,2.0,-1.41,0.14,0.7980083169325176,0.11,1
u3253891499169072806,0.0,0.0,2440.952919164575,0.0,10.0,5.0,-1.0979724894124752,0.74,0.6127840541250967,0.3795672124671845,1
u1127978770634627127,539.0,8398.0,8666.139069360539,99.78,46.0,1.0,-1.22,0.1104318210169629,0.51,0.54,1
u2469591811856440950,680.0,4633.411641781912,1287.0,5.1,31.0,0.7392485968186496,-0.6791525959710861,0.38,0.17,0.5010360422615411,0
u6147987366792094031,724.0,347.0,4108.0,190.32,15.0,4.0,2.242251261709589,1.08,0.74,0.45,1
u3866789438335972144,699.0,6160.0,0.0,0.0,11.0,0.0,-0.11,0.4417022060957318,0.54,0.1,0
u6811957837540840219,1783.0,26.0,4999.628880288398,67.08,3.0,0.0,0.48,1.42,0.86,0.72,1
u9138775869760965129,1145.3210838116638,100.0,2353.0,141.23,8.0,2.2691103626514444,-0.3839405789759147,0.42,0.3778778417881271,0.3557809592524718,1
u9730939146178712870,1737.0,0.0,2945.0,7.23,14.16678358260302,3.0,0.3729454451984493,0.3,0.22,1.3100030759616406,0
u5538164096264763526,1494.1687877439892,4587.0,0.0,8.146960793238705,17.094206079420516,-0.4182704556309589,-0.13,0.67,0.29,0.56,1
u4766829602019569420,1850.922084073872,15582.0,-57.57773628225641,205.01,3.0,-0.7783840803800454,-0.46,0.69,0.5424106723038319,0.49,1
u8194174265534695403,2313.0,1944.0,0.0,5.95,7.49868217930415,0.5459994848960444,0.2,0.6,0.3301952309740072,0.57,0
u9292190539028855110,825.0,7210.0,1566.0,186.79,7.0,5.0,-0.38,0.9,0.8,0.62,1
u1325996645181095378,96.0,275.0,2199.0,134.19,51.0,3.0,0.58,1.46,0.71,0.59,1
u1358287858875110800,-57.28707322788554,0.0,4509.0,154.53,11.0,6.0,2.35,0.75,0.4946305054331593,0.28,1
u2773835778840022473,1031.0,14550.0,5072.0,153.07,0.0,7.0,-0.4305854481107494,0.99,0.7,0.44,1
u7246521634241905963,758.0,0.0,0.0,183.72,33.0,0.0,-1.16,1.0,0.79,0.47,1
u3004695587145085315,1488.0,2225.0,2290.0,-30.445199937288272,16.94859861158363,1.2914672007348993,0.99,0.46,0.3,0.7381771177639491,0
u4516880749489622578,940.0,6581.0,357.8558399354425,5.76,28.0,0.0,0.24,0.11,0.17,0.48,0
u8902189090212100062,621.0,1000.0,8364.337405494358,82.38,48.0,6.0,0.86,0.71,0.6,0.44,1
u3624139021839882062,1781.3936725684075,1733.150900445686,758.0,3.89,10.0,0.0,-0.41,0.34,0.44,1.06,0
u9795398246831705934,3288.0,4757.0,681.3989768858472,5.97,12.842298067212289,3.0,0.23,0.12,0.05,0.73,0
u2064453260459837361,1313.0,31.0,6089.0,177.38,35.0,3.0,1.072278603885022,0.76,0.56,0.27,1
u6530436597277761449,2254.0,0.0,1025.0,28.23397216023579,28.0,0.0,0.73,0.17,0.2395998348334445,0.4,0
u5317832848795730462,293.0,70.0,2023.0,111.02,52.0,10.0,-0.03,1.1487477206187913,0.7,0.66,1
u7553184761107442899,947.0,3621.0,870.8964584536495,12.65,11.0,1.0,-0.16,0.46,0.18,0.51,0
u1577697705026452323,330.0,11.0,5242.917206895201,242.71,13.0,3.0,-0.47,1.01,0.88,0.25,1
u3828560624738853560,121.12699758709964,-4642.922326604175,4804.0,114.05,43.0,3.0,-1.06,1.1958012097350066,0.74,0.76,1
u4514051099191149607,1756.0,19614.0,4864.1992379893445,84.35,21.717736851754488,5.0,2.06,0.96,0.9,0.27,1
u1930376265719114210,2243.0,3377.0,1162.9594915972116,93.54475422630313,22.0,2.0,-0.26,0.66,0.37,0.5,0
u7339186146231869975,578.6089289445684,8270.472127813335,5305.886975735653,120.33,10.166021308563693,2.0,-0.18,1.47,0.9457588240742768,0.37,1
u6349548860203258422,1334.4526471104364,0.0,793.0,3.83,22.0,1.0,0.82,0.19,0.17,0.9030716755086924,0
u2376163637218658088,2439.0,3918.0,1094.0,8.41,9.0,4.0,-0.65,0.24,0.0239163740614562,0.56,0
u7447215223278381668,1345.1929696069742,1054.0,506.0,1.42,31.0,2.0,-0.22,0.74,0.25,0.71,0
u7357076236554114602,3677.0,4512.0,2088.504184426392,8.66,16.0,1.0,-0.18,0.04,0.18,0.36,0
u6876184056317508633,1320.7335572750032,3291.0,1678.0,8.55,33.0,0.0,0.47,0.29,0.73,0.48,0
u2038846618383163083,0.0,20059.0,5606.0,3.21,9.0,6.0,1.0,1.17,0.74,0.18,1
u7907052220725825786,3355.0,3294.0,0.0,4.51,17.0,2.0,0.1192156367976721,0.35,0.28,1.21,0
u4092146675165058851,0.0,15698.677648131208,7190.0,51.51,11.0,7.0,-1.4,0.47,0.89,0.53,1
u6515979353587796274,465.0,211.0,4369.0,110.81,7.0,5.0,-1.68,1.31,0.69,0.6965758502546744,1
u2120057061705490075,510.0,39.0,3651.0,0.0,38.0,0.0,-0.69,0.55,0.13,0.67,1
u5997910076242457943,2371.7471455147465,3544.0,706.0,0.0,30.0,0.0,-1.18,0.82,0.4450615346637191,1.019402816926465,0
u1303135952149823361,1355.0,16.0,4265.0,129.02,43.0,2.7946005599795933,0.92,1.7,0.7375304887072012,0.5,1
u4833383480404949997,1380.0,132.0,3866.0,117.26,8.0,8.0,0.05,0.75,0.84,0.43,1
u6098453694565271425,1769.0,2942.0,298.151877083145,11.38,16.0,2.0,0.75,0.5,0.1729699247836835,1.0209265563030885,0
u9093358551643457842,1257.0,46.0,3256.0,75.6,5.0,9.0,0.6,0.9317685487022274,0.907568676914993,0.5,1
u5528680327567460862,1157.0742830019558,4177.0,1203.0,7.76,3.0,0.0,-0.69,0.09,0.09,0.1,0
u8663390459176225568,570.0,0.0,2546.0,28.39,28.0,0.0,0.13,0.6557154883400406,0.34,0.34,1
u7068189184421578233,0.0,32886.0,7414.0,117.02,43.0,5.0,-0.44,0.869836006189684,0.77,0.36,1
u9567914046219679029,757.0,17600.0,2521.0,83.26,9.0,7.0,-1.77349070571182,0.54,0.75,0.28,1
u9819081134585844980,2235.0,0.0,6625.047964118284,43.71,10.0,0.0,0.1355099483657441,1.1584203912525817,0.4866024709067368,0.31,1
u7554877852607039006,1893.369036590145,790.0,695.0,1.34,16.0,0.0,0.6,0.24,0.41,0.4366067715335424,0
u4041473927548155211,591.0056235966131,352.0,4569.0,55.66,57.0,7.0,-0.38,0.96,0.88,0.68,1
u1904726145789544572,36.0,106.0,2126.94067067242,84.72269475578207,6.82959441624292,3.0,-0.5831371090965074,0.6813856589071153,0.9,0.66,1
u6954181656149137400,1884.0,884.0,863.0,17.0,18.0,-0.3070921839892909,0.7069424630768248,0.27,0.58,0.48,0
u3724545515801531561,2994.0,2167.0,213.0,0.0,24.0,0.0,-0.2754503843567693,0.23,0.3210861927917703,1.09,0
u5884631732897644105,1700.0,1861.0,245.0,10.31,32.404505964918215,2.0,0.1,0.1,0.46,1.267016428414585,0
u8821546791074858600,2976.0,0.0,756.0,0.0,23.0,2.0,0.68,0.63,0.31,0.55,0
u9795162733007517933,1022.0,15607.410347742529,4434.0,121.4278518523026,9.0,1.6585431881184558,1.43,1.54,0.96,0.63,1
u2298540852980688408,1284.0,3777.0,1131.0,10.75,6.0,-0.6341003373654144,0.64,0.2,0.2106440399815077,0.7,0
u8493763758786474679,2403.0,6116.0,2944.0,5.22,10.0,1.0,-0.33,0.74,0.4570218162814409,0.0,0
u4761464019774570114,856.0,1317.0,1168.0,-43.09796314488032,21.0,0.0,0.47,0.84,0.5,0.57,0
u4755099545816071081,1725.0,3296.0,2649.0,4.87,11.0,4.0,-1.09,0.15,0.3307936437262566,0.94,0
u3543136991162657951,2049.0,168.0,2769.3043142628567,4.28,10.0,1.0,0.5800566247505482,0.89,0.64,0.25,1
u4090445130721958939,1548.9409875241463,14907.0,8759.857636578916,284.07,7.0,0.7333808386183744,-0.91,1.52,0.88,0.09,1
u8733949601773186829,628.0,244.0,5495.0,5.95,44.204857791553536,3.0,-1.8,0.85,0.56,0.63,0
u9764775116134613901,3880.0,0.0,1880.0,0.0,12.0,1.0,-0.37,0.32,0.32,1.02,0
u5194821173301047922,180.71347019844316,293.0,5319.0,0.0,61.0,5.6691481650866455,-0.41,1.24,0.46,0.17,0
u7327635711161061745,75.81401437378497,20911.11016120475,2250.0,67.13,3.0,1.4166564402095188,0.69,0.6569207513657196,0.67,0.47,1
u3734714481335618948,1332.0,9422.0,6714.0,86.32,38.0,7.0,1.15,1.41,0.56,0.04,1
u1602718650297669595,1518.5925594103585,-849.0461185290134,2802.811848438561,112.19,3.0,4.133982937990103,-1.11,0.0,0.9,0.46,1
u5425737869771934008,668.0,247.0,1345.0,46.47362811708915,45.0,3.7743168491511248,-0.01,0.0,0.54,0.12,1
u4722001339203531605,1710.0,-200.9812992542631,2092.0,7.28,9.0,2.0,0.35,0.23,0.36,0.64,0
u3029006157054897449,2734.0,4007.0,1008.0,8.83,20.785835565752755,2.1062029681129397,0.8,0.84,0.17,1.21,0
u5596993949369353645,925.0,3338.0,1310.0,1.18,19.0,3.0,0.7528739018815795,0.13,0.28,0.73,0
u6932069733159783180,63.37534702184697,8296.0,4106.140172489935,150.02,33.0,2.874642514168171,-0.7484598141978159,1.17,0.57,0.23,1
u8967754538178100938,403.0,18.0,5229.0,140.56,6.0,10.933508414536089,0.72,1.07,0.81,0.59,1
u2792024292966014077,1260.2348418698316,8997.0,7614.0,46.27611370357008,42.0,3.0,-0.066809563602423,0.77,0.65,0.35,1
u6118417270337489271,234.0,4906.0,779.0,3.74,1.0,1.0,0.69,0.01,0.21,0.75,0
u2007234251877707454,947.0,0.0,3768.0,118.86,30.0,6.0,1.18,1.05,0.7,0.13,1
u2017765998922028176,1861.0,4321.0,1010.0,5.66,20.0,0.0,0.35,0.33,0.39,0.52,0
u4146975256108496141,2102.0,12910.027805222384,5559.0,111.75,5.614970869082219,6.0,-0.95,0.93,0.69,0.34,1
u2422165352014029037,2606.0,2287.0,-879.9531866936727,0.0,20.0,0.631444456057793,0.42,0.23,0.43,0.6,0
u8955151747124481957,1733.0,4146.0,2417.0,6.44,3.0,3.354820590545794,1.03,0.37,0.41,0.77,0
u6284345684931085521,1651.0,1596.0,1626.0,10.496675422773183,17.0,1.0,-0.76,0.5396874364893016,0.38,0.51,0
u2475831959276268572,2473.0,24785.0,0.0,167.65,47.0,2.0,-0.29,0.8,0.89,0.55,1
u6883267266420340496,822.0,0.0,4589.7298300903385,24.21,25.57281024862139,3.0,-0.57,1.02,0.38,0.7157505007577875,1
u2704645259515583409,-130.2414499650774,25610.0,8423.23292389615,-42.44650919266223,1.0,5.0,0.01,0.662076787563337,0.890127815484852,0.37,1
u6961827235843848052,1947.0,1857.0,242.0,6.41,6.0,0.0,0.15,0.3232218968915468,0.51,0.3,0
u8668273859011167672,1593.0,35584.02500000002,2929.628402653214,281.1434564982671,9.0,9.215514761611024,-1.93,1.51,0.75,0.38,1
u8879619184555287946,2281.0,0.0,857.0,10.77,14.0,1.222198070353986,0.59,0.45,0.3,0.71,0
u2209341319546735227,978.0,0.0,4127.0,8.69,37.0,2.0,0.46,0.71,0.7,0.3360454048488044,1
u9153616398641268973,1424.0,131.0,72.0,176.50599281160737,31.0,2.0,-0.91,0.85,0.7,0.8244470362685778,1
u5982198162829789968,270.0,0.0,428.0,27.68,45.0,6.01703261097218,1.13,0.54,0.8173594348611978,0.9803450472248164,1
u6269690571178147203,1126.6951008230708,30088.0,4207.164315206951,16.36091701023457,44.0,0.3847055576579872,0.0,1.32,0.7290302826882216,0.72,1
u1005319996694395314,1183.3639383940315,200.0,3794.0,268.84,8.0,3.8144262728574008,-1.37,0.54,0.72,0.7418722918692473,1
u5901480281222006443,393.0,22278.0,5200.0,166.26766052075092,7.0,0.2997399469504578,0.02,0.78,0.57,0.42,1
u7981335592119801558,-130.2414499650774,12360.0,5443.0,34.19,2.963127888262,6.0,-1.74,1.42,0.8417943502001274,0.47,1
u4568733119717619755,3880.0,0.0,177.39876877587693,5.05,3.0,0.7521583101181131,0.2,0.7,0.15,1.0884891460389012,0
u6837596054497883662,400.11907584793454,6134.0,2442.0,61.57,27.0,1.0,-0.1366331718324684,0.12,0.8,0.348121033250326,1
u6907270512280985524,986.0,1630.0,0.0,4.88,39.0,0.0,0.86,0.92,0.29,1.17,0
u6585731148822245840,1042.0,1945.0,11.0,11.29,22.0,1.0,0.23,0.6242532656023186,0.23,0.177393873525447,0
u3860899066529852476,815.0,15651.0,5085.813456235541,42.53169315792272,2.0,3.0,-0.0784077994379331,0.6,0.82,0.49,1
u1528541532865383759,842.0040299432208,312.0,998.0,203.97,30.0,4.0,-1.02,1.68,0.7,0.24,1
u1400820496814345143,2347.0,3294.0,539.0,9.01,2.0,1.0,0.7942420435000586,1.1467314350262443,0.1312843567323196,0.43,0
u6852557155001147343,-130.2414499650774,18220.0,8958.0,77.38,2.3378800570882614,5.0,1.1088068477188002,0.62,0.8,0.08,1
u2560836509763573547,251.0,0.0,6621.0,-7.887306776713212,15.0,7.0,0.27,1.61,0.88,0.36,1
u8910009115638721319,1286.0,0.0,4457.0,132.72,46.0,8.0,0.58,1.297690736347246,0.36,0.2625892278394812,1
u3190539765361650362,802.0,225.0,5280.0,150.12,14.0,5.0,-0.98,1.27,0.6942500640365462,0.21,1
u6811867460447924339,2258.0,2626.0,566.0,4.08,0.0,3.0,1.61,0.7556604326879562,0.1,0.45,0
u9413917219550592352,3234.0,206.0,553.418986661515,6.24,20.0,1.0,-0.5,0.64,0.17,0.5,0
u6719603732663272945,1879.0,2565.0,1645.0,-12.83144987289958,13.0,-0.0390910904221253,-0.2203028777528931,0.1,0.13,0.71,0
u2943224200057956569,1353.0,1413.670342543473,992.0,0.0,44.0,0.436407809294025,-1.21,1.15,0.9230068613680896,0.35,1
u2044837289998165970,0.0,86.0,6788.0,53.8,28.0,2.0,0.03,1.48,0.75,0.33,1
u2522148284150535717,643.0,27823.8636593582,5535.0,78.64,7.0,2.0,-0.8924733081636119,1.35,0.4444346005822558,0.24,1
u7182999380425046107,1118.0,154.0,2752.0,50.34,8.0,2.0,0.48,1.26,0.19,0.28,1
u9857759390772390589,2256.0,0.0,946.0,4.58,-0.1608771375136442,2.198743965969831,0.66,0.34,0.18,0.4489967875842363,0
u3429934113127713727,2403.0,6027.0,3.0,10.49,19.0,3.0,-0.44,0.0,0.33,0.6400353842736023,0
u8966058054565990562,1366.1589154193668,526.0,823.0,4.97,28.0,2.0,-0.04,0.54,0.4441117908872304,0.5103271922787871,0
u3059797555025894185,987.0,17.0,6074.0,-10.063239658489694,7.0,5.0,-0.7232127425937488,1.26,0.39,0.79,1
u4859991670409882885,1037.0,5419.0,654.0,4.58,14.0,1.0,-0.67,0.26,0.12,0.79,0
u1833670323898391211,1704.0,2483.0,664.0,2.8,10.487073470394224,0.0,-0.08,0.18,0.14,1.0,0
u1754166715338577221,2776.0,3896.0,976.0,0.0,19.0,1.0,0.97,0.2,0.05,0.61,0
u7018359932596501637,2148.0,266.0,1526.1263289825122,50.54,50.37576571068351,2.0,0.14,1.52,0.9289040478917334,0.36,1
u1385801010459807449,496.0,29971.26794791084,4966.0,185.78,54.80297540015245,4.48906734221737,-0.02,0.29,0.46,0.71,1
u3425539162138298799,1.0,131.0,918.0,64.56,10.0,8.0,0.87,0.53,0.7561422165689587,0.39,1
u8492371231404828181,3343.3298315978745,2151.0,896.0,7.06,12.0,2.0,-0.25,0.84,0.27,0.68,0
u6919573731614118541,1411.0,31626.0,4758.0,5.48,36.0,2.0,1.24,0.46,0.52,0.0494078824401453,1
u3682891823551066456,140.0,20507.0,1355.384202779523,52.15,9.0,5.0,0.05,0.5315452416486506,0.8,0.69,1
u6702380780584491780,21.0,854.3721466191664,4866.0,100.715651119661,46.0,3.0,0.7575325342670359,0.7547981790137629,0.7389847236910165,0.83,1
u8800739112310886189,1026.6127060644542,1004.0,368.0,8.59,4.0,1.0,-0.14,0.5899132077043268,0.25,1.1,0
u4848789260750474712,1536.0,1021.0,0.0,11.62,33.0,2.0,-0.3897874434997478,0.02,0.43,0.76,0
u7533748185221059660,2111.0,1370.0,688.0,3.65,28.0,0.0,0.65,0.27,0.29,0.93,0
u1794761069759667666,624.0,72.0,2371.0,136.67,7.0,0.0,-0.98,1.68,0.88,0.29,1
u8487326104335110488,2684.0,5788.0,1519.235983760941,0.0,14.17657195772144,0.0,0.79,1.13,0.33,0.63,0
u4167995913350929927,811.8385410422981,2331.0,822.2696811646738,11.48,17.0,1.8380873824038368,0.32,0.2354351275556435,0.29,0.59,0
u9875118099343852758,1886.9038232789164,6182.837732653933,335.0,1.04,-1.3326755260140355,5.0,0.45,0.36,0.13,0.48,0
u7749811614664931038,671.0,50.0,6525.595684109799,50.7,1.813479258565913,5.0,1.88,0.18,0.7843994910590211,0.1256947419529805,1
u2494813496397147420,2094.0,2601.0,0.0,7.37,15.072209465655174,0.5312348487820826,0.33,0.24,0.69,0.38,0
u9597811669916938213,887.0,4406.406081668009,488.0,-27.86381335202146,15.0,3.2060817641559103,1.144382701314348,0.2332967122044252,0.4656969527488092,0.7416667636704539,1
u2758953464294733112,1731.0,23289.125168775696,5639.0,124.82,36.0,5.0,-0.71,1.1,0.49,0.48,1
u1163083952559945663,2897.0,2334.4872578323657,583.0,0.0,28.0,0.7103124342125692,0.56,0.28,0.18,0.6,0
u9483555716177034741,1280.0,0.0,7186.565328467966,203.01,16.270396905742153,10.933508414536089,0.916731828433353,0.94,0.58,0.2236522966966223,1
u7542312986887942614,1679.0,119.0,1407.0,5.67,20.0,0.0,0.38,0.0,0.09,0.41,0
u6372553449164284906,754.0,12274.0,5011.0,245.78,-1.3326755260140355,0.0,-0.6762617895869476,1.212945259464575,0.6487809514206822,0.35,1
u6781785852487940748,1041.0,23714.49818503068,4783.0,0.0,21.0,4.0,-0.9077853846100352,0.13,0.7964753936062371,0.5941376636884498,1
u6235739261499326369,803.5999220084823,5483.0,1634.0,1.23,16.207765474868857,1.0,0.39,1.02,0.43,0.6082847797383509,1
u4211116499035104971,788.0,1271.0,1730.0,2.53,30.157659553710303,0.0265549371540936,0.41,1.14,0.4,0.72,0
u3909924545085088804,806.0,311.0,4086.0,123.71,0.0,8.0,0.5101239643598477,1.69,0.71,0.09,1
u9706487969196092506,1367.0,1170.0,2629.772148559292,-27.689764969122493,17.0,0.0,0.39,0.74,0.14,0.8104070396580852,0
u1524904820302627925,1134.0,0.0,2640.787473837402,6.7,19.0,1.0,1.76,0.31,0.26,0.49,0
u1149508550326150980,1656.0,3002.0,1910.0,38.57394657230864,27.610106025248005,4.20129846408449,1.32,0.27,0.2531875927274511,0.52,0
u8686541600894125297,1075.5349964752768,13017.652182238391,5613.0,147.78,27.0,2.0,-0.48,0.94,0.87,0.57,1
u9199932812769956148,584.3559875528044,278.0,2904.0,36.42427888724279,31.0,7.0,1.23,0.93,0.34,0.54,1
u4878174111617692711,1080.0,2967.0,847.0,4.97,21.0,2.0,0.41,0.65,0.38,0.6164458971169418,0
u7993300032445343528,2509.0,1464.6449533049563,0.0,-26.800669576804133,13.0,2.0,0.58,0.3853891222660907,0.4,0.81,0
u3357843027832123203,1558.0,2799.3748809182152,702.9101745180078,0.0,26.0,1.0,-0.74,0.17,0.4054458538882535,0.89,0
