id,label,account_age_days,followers_count,following_count,post_frequency_per_day,avg_word_count_per_post,avg_hashtags_per_post,avg_sentiment_score,reply_to_post_ratio,urls_per_post_ratio,bio_complexity_score
u2018148849913746681,1,681,26695,5231,177.37,12,0,0.5,1.04,0.83,0.1
u9421752875580690652,0,750,2833,354,6.0,23,6,0.66,0.67,0.48,0.63
u1660021687679440413,1,1132,0,933,119.8,9,2,0.23,0.86,0.9,0.29
u6430938714012555173,1,1725,18533,2013,226.96,39,8,0.72,0.73,0.99,0.71
u4287759736565822950,1,1160,369,569,22.11,3,6,-0.83,1.56,0.95,0.57
u9049848786876345362,0,2974,2087,153,0.73,14,3,-0.66,0.82,0.1,0.74
u1183607674248040353,1,318,276,4827,27.8,39,4,2.04,0.69,0.87,0.31
u5434841703979031806,0,1638,0,970,0.0,21,2,-0.33,0.35,0.52,0.73
u8273212135778831576,0,1009,3559,492,9.29,20,4,0.37,0.82,0.02,0.44
u9545449624179738894,1,0,11667,9040,69.31,5,2,-1.15,0.92,0.64,0.16
u5520103583504744608,1,2517,54,5096,37.94,8,5,0.06,0.6,0.88,0.32
u2256248264960133701,0,1523,885,0,6.04,14,0,1.39,0.0,0.57,0.69
u4424674397735949496,1,1249,18630,6038,144.15,32,7,-0.2,0.95,0.88,0.25
u7936087282473648380,0,1417,0,1229,7.74,22,0,0.36,0.47,0.2,0.68
u2550861117295392844,1,1431,171,4042,45.07,35,7,-1.56,1.05,0.56,0.28
u2439568616369130599,0,1778,5651,722,5.72,44,0,0.52,0.54,0.21,0.86
u1757672958634484104,1,199,81,4694,17.22,27,3,-0.08,1.11,0.8,0.39
u5080018446293289709,0,2303,2341,1215,0.0,9,3,-1.28,0.34,0.18,0.68
u1649665291375817283,0,884,3209,919,5.39,36,0,-0.26,0.57,0.2,0.44
u6604628388799733589,0,1896,3597,0,13.46,16,2,1.71,0.43,0.15,0.42
u9070605053281302011,1,640,89,8331,208.73,6,4,-0.72,1.02,0.81,0.53
u4002319522495577449,0,1342,5799,60,0.0,28,1,0.9,0.15,0.08,0.9
u1135886421515303680,0,2437,4967,260,8.54,37,1,0.54,0.64,0.4,0.84
u3435872450917286674,0,0,2949,1851,13.35,15,3,0.14,0.66,0.22,0.8
u6228152350947431302,0,1937,3002,1456,0.0,24,1,-0.16,0.69,0.45,0.9
u4874827773402354606,1,1235,24094,4895,54.43,36,0,-0.12,1.42,0.73,0.12
u7030599730816095171,0,2096,7850,850,5.54,24,0,-0.92,0.58,0.37,0.46
u4863815626020849188,1,335,19289,1583,116.11,11,4,0.76,0.66,0.85,0.19
u3301839423852320551,0,1576,539,1157,7.88,6,0,-0.04,0.9,0.17,0.29
u8099264355142992572,1,8,170,0,27.24,40,2,2.14,1.14,0.95,0.69
u8510796617652029397,0,4062,1311,1631,1.73,25,1,0.82,0.39,0.4,0.52
u4883170783235318810,0,589,1597,2653,8.96,0,0,-0.8,0.48,0.46,1.03
u8898473510496603069,1,1379,100,2813,128.79,5,2,-0.1,1.68,0.73,0.24
u5961836425111161896,1,0,21037,2034,121.11,11,6,0.33,0.91,0.55,0.67
u1490830660730133752,1,896,0,6482,115.27,2,0,0.82,1.89,0.72,0.42
u7213457143814064864,1,0,4621,4930,158.77,8,8,0.27,1.58,0.71,0.3
u2815595281153012791,1,102,9,2823,49.23,8,5,0.12,0.87,0.88,0.54
u5591195825863782820,1,1877,15356,3127,232.23,16,8,-0.01,0.83,0.64,0.25
u7325262415804465898,0,1836,2276,1567,1.37,23,0,-0.34,0.49,0.34,0.4
u6272663535755012755,0,1872,4021,1077,8.95,20,0,-0.85,0.64,0.45,0.68
u6405879719370021702,0,2667,4023,725,5.61,11,2,-0.06,0.36,0.22,0.56
u3652183236070000476,1,592,0,6491,313.4,59,5,0.04,0.28,0.61,0.31
u2256278682394964924,0,714,1223,504,7.04,14,1,0.28,0.45,0.1,0.27
