id,label,account_age_days,followers_count,following_count,post_frequency_per_day,avg_word_count_per_post,avg_hashtags_per_post,avg_sentiment_score,reply_to_post_ratio,urls_per_post_ratio,bio_complexity_score
u7871855834700746561,1,1324,0,6041,39.01,27,9,-0.04,0.79,0.61,0.01
u7615661785301826015,1,899,106,0,79.92,49,3,-1.37,0.0,0.4,0.21
u4903426802286957685,0,2513,0,0,0.0,27,0,0.18,0.44,0.42,0.69
u3728209459417411302,0,2765,5093,119,5.12,32,1,-0.03,0.93,0.59,0.62
u7730253729702563163,0,1126,3200,1721,5.13,27,3,0.34,0.53,0.15,1.33
u1717736165360136640,0,1281,2126,583,7.18,29,3,0.96,1.09,0.18,0.3
u7711877252646546223,0,2824,4616,2680,3.44,17,2,0.38,0.03,0.25,1.02
u3413494482542916773,1,856,12219,6354,119.27,2,1,-0.11,0.26,0.87,0.11
u1814216832517793807,0,2256,284,2632,0.0,26,2,0.56,0.24,0.35,0.44
u4267560616361598784,1,929,310,3533,32.09,38,3,-0.13,1.29,0.98,0.66
u3408478843873222309,1,1121,20903,8704,0.0,13,3,-0.6,1.63,0.67,0.79
u5592028211983172116,0,258,809,1283,2.99,20,0,-0.13,0.74,0.25,0.4
u9273028490820227603,1,662,103,0,0.0,13,7,0.11,0.69,0.88,0.31
u7801723391465101847,1,1315,15558,717,157.79,41,5,-1.16,0.7,0.91,0.19
u3221643894153958781,1,1408,3585,3693,115.99,43,5,0.36,0.46,0.53,0.71
u5220276394317137122,0,1935,0,303,0.68,6,1,-0.11,0.51,0.16,1.08
u8513765745853940850,0,2222,1427,247,8.97,9,0,1.49,0.0,0.21,0.13
u8675565035528345668,1,771,0,6025,146.82,10,4,0.71,0.9,0.75,0.6
u5321872505888777527,1,2219,0,0,17.41,12,2,0.93,1.21,0.86,0.38
u6158316868892044354,1,0,3180,2236,37.37,16,0,0.38,0.37,0.41,0.35
u4948988852006390921,1,1316,306,4355,153.64,12,8,-0.86,1.06,0.62,0.24
u2409150817960317313,0,2737,0,674,8.74,18,1,-0.12,0.09,0.34,0.66
u4599835383230970685,1,626,47961,2776,142.85,42,3,1.03,0.98,0.83,0.31
u4327922359521477052,1,150,6215,1866,46.76,11,0,-0.29,0.42,0.62,0.57
u3435868257348472046,0,3676,1027,951,9.35,13,0,-0.37,0.38,0.01,0.88
u8400454110756882351,1,1073,214,2723,86.79,37,4,0.41,1.51,0.82,0.52
u1891381272372758382,1,1166,242,7309,182.8,52,8,-0.2,1.36,0.84,0.56
u6788884849210791709,0,1511,0,129,6.37,28,0,-0.27,0.61,0.13,1.03
u8490546008822866087,0,2553,2187,1744,8.03,29,3,1.03,0.78,0.52,0.33
u4963320361672709937,0,2075,262,1292,2.28,24,3,0.51,0.78,0.05,0.22
u1232410049195104860,0,1676,3852,1490,1.3,25,2,0.92,1.01,0.18,0.43
u4901860479622872942,0,1194,278,741,2.23,13,2,0.25,0.73,0.16,0.79
u3122576697560811305,1,1768,18488,4998,234.9,45,2,-0.33,1.3,0.78,0.52
u4187912553535038066,1,2308,171,4276,0.0,35,0,-1.1,0.92,0.84,0.09
u9123609026932489541,1,133,0,4566,177.28,7,7,-1.28,1.22,0.81,0.73
u9121225412863917709,1,0,26367,5471,67.78,56,5,-0.7,0.8,0.76,0.53
u9281994301054679153,1,891,18979,4552,105.64,7,7,1.1,0.76,0.7,0.64
u3557572246814074017,1,1389,170,3796,142.28,5,1,0.43,0.45,0.6,0.76
u1665835714234208766,0,877,1533,722,5.96,15,0,0.38,0.38,0.14,0.41
u1275738485712088429,0,614,0,0,0.0,23,0,-0.42,0.24,0.24,0.68
u9766305435254809126,0,645,4873,1061,5.3,22,2,-0.36,0.51,0.45,0.43
u2920563875105861040,0,1845,1118,2367,1.82,33,0,0.52,0.65,0.45,0.47
u4170190371226900559,1,1688,151,1137,135.4,49,3,-0.06,1.01,0.75,0.29
u6680366514051571839,1,1291,125,1777,127.78,8,5,0.74,1.2,0.89,0.25
u7063374562303497418,0,1954,1746,1674,6.05,27,3,-0.87,0.24,0.28,1.11
u6624854599701730016,1,1375,0,4845,163.56,43,6,-0.01,0.59,0.84,0.61
u4772345563200904403,0,3310,229,1061,7.31,13,1,-0.7,0.53,0.47,1.07
u4047320140346579310,1,1117,0,4371,217.73,40,1,0.17,0.56,0.62,0.59
u4764360499467305274,1,949,19275,7633,61.71,5,4,-0.81,0.92,0.5,0.59
u6858562740206631545,0,266,4073,0,5.86,9,5,-0.32,0.44,0.27,0.14
u1131646487768415556,0,3429,5096,2036,1.23,25,2,0.75,0.01,0.39,0.45
u5691962538608902713,1,1751,269,7348,197.25,2,4,-0.4,1.69,0.53,0.83
u2654718639780990768,1,2182,149,4687,125.91,61,0,-0.57,0.77,0.86,0.82
u8897201165582301226,0,1782,1739,41,9.35,21,1,-1.04,0.66,0.31,0.44
u7972181592131061132,0,2253,3943,2084,0.0,11,1,-0.49,0.18,0.19,0.44
u9842324506982446706,0,2543,6703,2053,3.83,5,0,0.79,0.67,0.15,0.47
u1190395057765037071,0,2062,3654,1727,1.77,15,2,1.21,0.5,0.09,0.52
u8709070790795622251,1,0,128,7214,123.87,47,1,-0.84,0.48,0.94,0.38
u5759995174584228364,1,1115,119,6225,32.33,36,0,0.96,0.98,0.65,0.4
u1652384951638416246,1,1008,897,1965,0.0,21,0,-1.29,0.64,0.88,0.58
u4660464891939093366,0,4201,6236,2527,4.86,14,1,-0.09,0.65,0.35,1.04
u5369513244147876236,0,2514,1749,1042,4.16,13,1,-0.23,0.61,0.21,1.02
u9378399304170789385,1,1273,110,2780,317.65,9,3,-1.12,1.07,0.77,0.68
u6101125864915228082,0,1991,3881,784,8.07,10,3,0.07,0.35,0.13,0.7
u4539225658474764127,1,450,19753,5176,12.29,11,4,-0.34,1.07,0.82,0.35
u7798617891730270228,0,2108,625,0,13.33,7,2,1.39,0.84,0.38,1.25
u2268661452300739296,1,220,54,6172,145.94,28,6,-1.32,1.27,0.77,0.49
u1293730364325404815,0,1904,3513,800,2.05,18,2,0.12,1.04,0.27,0.77
u8588898965711345915,0,2737,2896,1100,1.3,17,0,-1.03,0.02,0.26,0.22
u2040144166587758754,1,0,19107,3499,182.97,29,2,-0.56,0.31,0.87,0.26
u7997187438513915342,1,133,11475,4572,0.0,45,5,-0.53,0.92,0.56,0.44
u9591575368185429206,0,1763,3127,1688,5.51,26,2,0.38,0.85,0.37,0.65
u2670906468790045973,1,1920,21291,1244,218.79,35,0,-0.41,0.44,0.48,0.51
u9955832778733733858,1,580,27084,6069,111.68,44,3,0.31,0.79,0.72,0.31
u3088790392755093111,1,665,26383,1693,88.77,41,5,0.93,0.86,0.87,0.14
u7168117156326134332,0,1177,2312,623,0.0,8,1,0.39,0.76,0.29,0.88
u8630690992002211165,0,2610,5549,2169,3.33,14,2,-0.34,0.47,0.36,0.67
u2543521476784986137,0,1909,354,2142,8.01,33,1,0.6,0.35,0.22,0.47
u9158372979986513830,0,1524,0,2065,4.08,20,0,-0.09,0.75,0.31,0.49
u6063337821221017844,0,1808,1657,0,4.09,3,0,0.11,0.54,0.26,0.51
u5848725443415476567,0,275,1656,1795,14.64,9,2,-0.49,0.9,0.33,0.0
u3039355567433986512,0,2953,3926,2921,4.81,6,0,0.88,0.31,0.09,0.76
u8971216602172346590,0,1995,720,0,0.0,27,0,0.07,0.68,0.12,0.78
u7489926696007059110,1,1072,237,5486,355.68,7,3,-0.66,1.04,0.65,0.43
u6834853490980335139,0,1579,2705,0,0.0,27,0,0.29,0.85,0.41,1.08
u2719847176046200269,0,1335,5813,910,7.86,26,0,0.82,0.1,0.33,0.47
u6741553913859934895,1,1472,19908,3776,82.25,50,2,1.33,0.63,0.79,0.72
u4594348105328792315,0,2259,3950,470,8.54,7,0,0.83,0.43,0.17,1.03
u8057419871987842733,0,2076,5250,692,8.82,14,4,0.13,0.5,0.42,0.68
u8177625337264386463,0,0,0,1512,4.05,11,4,0.6,0.9,0.07,0.67
u4720257170075155557,1,753,60,4979,0.0,11,3,-0.28,1.15,0.81,0.86
u2619723233640493684,1,2213,382,6763,0.0,11,6,-0.18,0.77,0.82,0.35
u1660842531603177279,1,334,23918,3453,58.77,4,0,-0.28,1.71,0.88,0.4
u5388644803783111905,1,278,411,0,160.8,4,8,2.04,0.31,0.97,0.22
u9846124112990975497,1,2035,105,5042,30.81,39,2,0.89,0.95,0.58,0.74
u4268220300257854303,0,1888,791,3369,5.47,20,0,0.37,1.04,0.2,0.72
u3341761749623115259,0,2046,1517,1299,5.21,25,0,0.42,0.56,0.39,0.8
u1993747664092373522,0,2389,2222,764,9.13,29,3,-0.42,0.2,0.23,0.2
u7955346374999139725,0,676,4324,1611,8.55,11,2,0.02,0.33,0.31,0.12
u8112946602956165209,1,60,15003,3795,139.94,11,5,-0.14,0.91,0.94,0.4
u5632560120432147927,1,1590,4535,5882,204.85,5,7,-0.91,1.06,0.75,0.59
u5475705309273260070,1,17,21484,2517,207.54,3,0,1.45,0.92,0.86,0.76
u3475904774195842030,0,3687,3144,2269,0.0,32,4,0.56,0.86,0.28,0.44
u5516369551869975131,0,3008,4289,1680,5.65,23,2,0.41,0.55,0.27,0.13
u9787729350240518466,1,163,17651,6821,48.9,32,2,1.53,1.69,0.86,0.33
u9422833709472606497,0,281,4823,227,0.33,30,3,0.37,0.93,0.47,0.0
u3408723256287673277,0,2713,5044,3178,5.52,21,1,0.89,0.51,0.16,0.85
u5291336487174416261,0,2213,1765,0,10.59,21,1,-0.58,0.62,0.75,0.57
u5471102853476252496,1,536,3061,6935,197.17,7,6,0.06,1.12,0.76,0.21
u1235679500875856950,0,1582,5548,2083,0.0,26,1,0.16,0.65,0.24,0.72
u1809706467696669726,1,351,234,5644,66.43,5,4,-0.66,0.92,0.52,0.53
u6750222270105325474,1,0,4468,2909,166.1,12,0,-1.41,0.52,0.9,0.55
u4963172850618000043,0,1935,2321,379,3.05,9,1,0.3,0.64,0.37,0.9
u7065582350211061631,1,0,228,6688,137.55,44,2,0.63,0.64,0.52,0.21
u9721676560404022206,1,825,30837,5293,135.07,11,2,-1.56,0.76,0.76,0.67
u9609692629043318005,1,425,4113,4609,156.48,1,4,-0.78,0.61,0.83,0.32
u9712808489515556965,0,1757,3943,0,6.13,15,3,0.65,0.74,0.02,0.67
u7908820425484307561,1,1566,27,5693,117.75,32,8,0.71,0.97,0.87,0.15
u8471804451548075694,1,545,3151,2705,58.65,40,5,-0.22,0.74,0.34,0.17
u9058678905883447356,1,904,179,4321,160.25,15,2,-0.22,0.52,0.87,0.57
u3840507587349469796,1,1283,18939,6717,124.49,35,4,-1.24,1.11,0.81,0.33
u5939338964380362308,0,1168,4275,959,6.18,10,3,-0.33,0.1,0.29,0.24
u6910625550788630837,1,544,0,1865,80.1,6,2,0.54,0.48,0.84,0.78
u7213464936968892002,1,0,33503,2786,29.38,35,4,0.26,0.11,0.82,0.39
u8440488448068388246,1,0,95,4340,0.0,47,0,-0.75,1.09,0.63,0.74
u7692823932675496047,0,3223,0,37,7.49,20,1,0.39,0.67,0.3,0.27
u9317758427097833331,1,1053,72,2355,0.0,44,7,1.22,0.17,0.61,0.34
u9230935428341954325,1,0,8848,4398,45.38,35,6,0.38,1.29,0.72,0.24
u2038790151254801216,0,2721,1929,159,13.16,10,0,0.76,0.88,0.18,0.85
u2873081296697175457,1,2097,31405,3259,110.67,36,6,-0.33,0.72,0.44,0.35
u7290400496018459114,1,652,6880,2618,83.41,50,4,0.19,0.93,0.79,0.44
u8901999470277757565,1,1852,8706,4019,0.0,47,1,0.99,1.06,0.92,0.07
u6526062821731433611,0,1019,1645,0,1.78,3,3,-0.3,0.71,0.41,0.13
u2059366343722003271,0,1338,1039,1156,6.56,26,2,1.12,0.22,0.26,0.45
u7358482186252677384,0,2517,72,0,2.24,17,0,0.72,0.19,0.41,0.57
u3356226728439769189,1,158,196,4709,173.62,7,7,-0.19,0.92,0.74,0.25
u9317758533320130245,1,640,17,5057,146.54,57,4,-1.81,0.77,0.91,0.37
u3958726443796412529,0,4321,2831,2882,1.05,4,0,0.01,0.51,0.51,0.23
u4049951546465942285,0,1591,2484,0,7.92,32,0,0.33,0.46,0.36,1.35
u7073180339433287752,0,1808,6500,1028,0.92,4,4,-0.04,0.45,0.18,0.88
u7632403774883629238,1,1125,7458,3725,187.53,6,6,0.57,0.98,0.87,0.71
u2120214237680424122,0,1711,2612,1743,8.28,6,0,0.5,0.73,0.69,0.69
u3392839226495615416,0,1094,1459,213,2.89,19,2,1.29,0.0,0.16,0.35
u4161297252624288126,0,340,3863,759,11.44,13,0,-0.18,0.27,0.15,0.36
u9855438880740335893,0,1342,1968,1021,10.25,9,2,0.05,0.52,0.06,0.23
u9170668043258068956,1,2019,28693,6108,53.84,5,1,0.82,0.73,0.92,0.46
u1184727696337401035,1,1866,33038,5860,21.31,46,10,0.49,0.9,0.59,0.13
u5764433159035838790,0,1898,0,1209,5.77,24,1,-0.08,0.21,0.3,0.67
u9717642889193392026,1,1085,3612,1204,30.96,61,8,2.31,1.19,0.89,0.04
u8822974968614753713,0,2479,2713,1620,3.56,0,5,1.23,0.0,0.12,1.44
u3969189757149453680,0,2633,941,0,5.33,24,1,0.73,0.06,0.32,0.48
u1987605711441137936,1,1452,188,14717,135.85,10,6,-0.57,0.62,0.79,0.72
u2261053428182169719,1,643,1864,7262,152.95,9,7,-2.0,0.89,0.72,0.49
u1319594830839848742,0,1945,0,125,7.49,29,0,0.4,0.42,0.56,0.04
u3891079325269494337,1,118,86,6190,96.78,0,8,0.1,1.24,0.56,0.27
u6295852423839113517,0,1454,1308,811,5.95,20,2,0.92,0.63,0.3,0.39
u3587367989150974024,0,2576,2828,1887,4.29,13,3,0.52,0.56,0.48,0.68
u8526568585275950301,1,1305,23727,304,87.07,7,3,-0.07,0.79,0.74,0.55
u2291446727706383099,1,536,0,4704,87.36,9,0,0.63,1.02,0.71,0.7
u4970927351913549131,1,1234,166,6262,23.87,37,2,1.53,0.93,0.35,0.44
u6553871242586466941,0,2234,2643,969,1.93,15,3,-0.28,0.18,0.41,0.48
u4193160640174084720,0,1866,6141,939,6.88,22,1,0.28,0.39,0.06,0.57
u6733505132556376461,0,1746,2537,889,10.82,1,1,0.35,1.2,0.2,1.04
u4999955739881758809,1,479,246,3829,167.38,41,4,-0.91,0.66,0.8,0.27
u6541568517871594773,0,2268,2979,1450,2.58,20,1,0.93,0.89,0.13,0.7
u9236466597538001843,1,0,81,7840,134.68,4,1,0.58,1.22,0.86,0.52
u1518853036373362382,0,1327,0,1465,1.8,23,1,1.25,0.66,0.12,0.96
u5046459701547822289,1,1279,8469,3860,106.13,7,4,-1.29,0.47,0.79,0.8
u9971314612679931619,0,2623,1201,0,3.76,17,4,0.05,0.54,0.29,0.1
u5773613930906316565,1,1236,16140,6703,200.5,12,8,1.88,0.4,0.9,0.58
u3975243233061943399,0,3335,1801,671,13.84,26,1,-0.29,0.72,0.27,1.1
u4187304523197808339,1,1393,14040,184,94.93,0,3,0.2,0.67,0.74,0.02
u8643713146975850792,0,1739,2179,648,16.52,18,1,0.3,0.42,0.21,0.9
u3565177840680718713,1,0,327,5738,90.37,19,5,0.1,0.94,0.8,0.35
u6072917803776812038,1,5,87,2537,235.2,35,7,0.39,0.91,0.81,0.41
u2167243893175277516,1,0,445,6152,63.52,39,4,-0.01,0.61,0.3,0.3
u7652654158930948802,1,278,20286,3705,71.14,16,2,0.41,0.16,0.73,0.14
u6472204244189433144,0,1097,4440,1743,4.34,8,0,-0.13,0.01,0.18,0.88
u4354330105921589816,1,509,18828,5646,231.79,14,7,1.12,0.55,0.93,0.81
u2958309361370873912,0,1846,0,302,5.87,11,0,-0.2,0.79,0.69,0.29
u8494449429693826568,0,2123,5163,2206,3.41,24,0,0.45,0.17,0.14,0.78
u8527565654662818382,0,2491,4136,0,4.16,1,1,0.34,0.0,0.15,0.35
u1922565002590394923,0,2223,4598,1181,5.51,26,2,0.88,0.83,0.45,0.15
u3127047455229618615,1,510,7183,0,257.84,56,1,-1.08,1.11,0.51,0.45
u6809031886578911861,1,2022,18394,2913,121.47,46,4,0.2,0.45,0.61,0.43
u8688015447981603578,0,2222,3195,559,0.14,15,1,0.59,0.99,0.1,1.03
u4288806703634223527,1,338,16903,2414,207.96,6,2,0.22,0.27,0.76,0.39
u8015627706013139425,1,1265,0,0,62.57,22,3,-0.21,0.38,0.82,0.29
u6106281467567685177,1,1134,0,1990,226.65,39,6,-0.63,0.32,0.65,0.18
u5988668249788084611,1,1800,6607,3770,118.76,44,5,-1.0,0.0,0.73,0.32
u6289970219054738990,1,1628,17837,11401,121.74,23,7,3.41,0.63,0.57,0.44
u9112639396847434839,1,611,18676,2701,62.81,2,3,-0.71,0.46,0.84,0.43
u8014617737327023615,0,1112,2459,780,1.62,25,0,-0.61,0.91,0.35,0.47
u6594319123485326518,0,1815,350,923,3.22,11,1,-0.5,0.29,0.8,0.63
u7277663994759547920,1,1891,431,2907,83.59,6,6,0.77,0.87,0.7,0.42
u8836176012451559343,0,1576,2098,545,7.91,22,1,0.59,0.13,0.28,0.24
u1795701862413704840,0,2653,0,2420,4.25,29,1,0.48,0.54,0.44,1.19
u2120514714477309267,1,0,289,1871,53.52,7,6,-1.69,1.05,0.9,0.42
u4824502578996981746,0,973,0,886,4.62,11,0,-0.02,0.57,0.46,0.94
u9784146867312608322,0,536,128,2223,6.53,16,0,-0.93,1.03,0.23,0.52
u6485923820339773304,0,1899,3685,1717,5.13,17,0,-0.45,0.82,0.42,1.13
u8126059993189488882,1,1005,147,5554,67.19,39,2,-1.62,1.47,0.8,0.4
u7483620261224405923,0,2293,0,82,3.65,9,1,0.45,0.58,0.12,1.26
u3236548203250053671,0,3107,2134,360,2.68,18,1,-0.2,0.0,0.12,0.7
u2231983462578287146,1,1481,28743,2313,0.0,5,3,-0.02,0.44,0.64,0.54
u3026798531321574999,0,1122,5137,1417,3.23,0,0,0.62,0.0,0.2,0.49
u4762840401632199842,0,1456,1824,495,0.0,19,1,-0.77,0.55,0.42,0.82
u4546711790354835748,0,1149,3179,1215,4.33,18,1,0.13,0.34,0.23,1.16
u2577307500321704666,1,100,0,945,44.29,27,4,0.35,0.94,0.73,0.45
u4999040736671065507,0,816,6332,1022,6.72,20,1,0.51,0.61,0.2,0.65
u2373765348755838253,0,754,2378,2053,14.69,17,3,0.74,0.31,0.21,0.48
u4341827375144945436,0,1533,2275,1513,3.4,26,0,-1.09,1.03,0.39,0.56
u7301359854261358706,0,1979,1299,2670,4.59,14,1,0.85,0.33,0.15,0.56
u9689409337833294643,1,459,36,5674,132.24,11,0,-0.09,1.37,0.83,0.24
u4775234164607780972,0,1931,2682,2677,3.52,1,3,0.06,0.81,0.12,0.78
u8861885763685063433,0,309,0,2329,10.86,16,0,1.08,0.74,0.34,0.2
u9153505579530772659,1,1686,638,6438,17.71,7,3,1.04,1.22,0.48,0.6
u4108453863617813457,0,2686,5997,1541,9.42,26,1,1.02,0.65,0.22,0.57
u6394504390631475748,1,532,0,10053,168.29,42,6,1.16,1.57,0.82,0.09
u7809442851992472001,0,1437,339,44,1.5,16,1,0.99,0.62,0.3,0.58
u2737447647683300623,1,900,24,3972,196.42,2,7,-0.74,0.88,0.85,0.82
u8907281502314461773,0,2461,0,21,1.67,18,0,0.12,0.49,0.16,0.57
u4367834891674068863,1,1691,44,4069,60.55,25,0,-0.18,0.79,0.63,0.7
u2570381189119640202,0,1855,944,2431,7.74,19,0,0.29,0.0,0.42,0.21
u1127012890788375420,1,2151,10156,2011,91.46,13,2,0.77,1.15,0.89,0.3
u7626714810536778083,1,694,3945,6694,153.38,46,2,-2.81,0.38,0.86,0.22
u5160558571799352930,1,726,149,2694,19.67,49,0,-0.22,0.55,0.61,0.45
u4289060158266302816,1,1474,18142,5228,68.1,26,6,-2.28,0.56,0.81,0.35
u1774037185073254735,1,696,0,6113,50.45,41,3,-0.41,1.24,0.73,0.34
u9527378118070924836,0,2155,1090,2168,0.64,19,1,0.92,0.09,0.34,0.47
u1520241705221657577,0,1270,1058,1178,10.85,22,4,0.66,1.03,0.49,0.62
u8219291674120307156,1,713,99,1206,82.27,5,0,-0.34,1.4,0.79,0.51
u6800556053066529894,1,2193,22672,4325,136.45,3,2,-0.98,0.21,0.42,0.32
u8510048793961864593,1,0,0,0,122.16,39,3,-1.87,0.96,0.83,0.53
u8882614544433559128,0,2191,3832,1342,6.83,23,0,-1.06,0.15,0.32,0.53
u8799572921909018441,1,1395,2652,1968,78.69,43,10,1.93,0.88,0.75,0.31
u8100598935715870773,1,1548,57,4512,0.0,9,9,-0.61,0.91,0.83,0.47
u3823754883076306366,1,1366,20198,1327,48.84,10,4,0.91,1.07,0.51,0.11
u7827548010390661753,0,1431,4248,0,11.21,14,0,0.47,0.0,0.22,0.47
u8498233588709298737,0,2522,4722,0,6.88,22,0,1.03,0.6,0.39,0.5
u2133322492234449445,0,2283,2612,1474,5.42,14,0,1.23,0.83,0.17,0.5
u6883365693300023014,1,2148,29560,1289,59.71,1,0,2.53,1.35,0.79,0.43
u1675446551932767145,0,1933,5718,795,7.05,17,2,-0.37,1.0,0.19,0.61
u9802808429895453354,1,1229,17868,4396,48.44,47,5,-1.32,2.19,0.89,0.06
u5882671006295608579,0,3077,5547,725,5.79,7,1,0.73,0.89,0.11,0.57
u4542861063875801005,1,1146,22,6317,258.19,8,2,1.0,1.69,0.85,0.32
u5018810466667213413,1,865,17287,3908,191.67,49,7,-1.48,1.22,0.76,0.28
u2541048459847489621,0,1605,1827,1780,2.7,6,0,0.3,0.68,0.2,0.84
u3752682435213299405,1,0,258,1549,103.66,9,2,1.08,1.33,0.65,0.5
u8951055757187006017,1,1686,5447,3460,0.0,15,0,-0.59,0.78,0.66,0.17
u4082026184151212291,1,1781,31007,2255,172.14,51,6,-0.26,0.45,0.52,0.06
u4008625488919665652,1,593,0,3810,78.7,14,5,-1.11,0.48,0.95,0.31
u7533471371322263198,0,1869,0,1276,5.51,20,1,0.38,0.62,0.53,0.68
u6413782148657272146,1,0,17289,4777,209.59,36,4,-1.01,0.32,0.91,0.26
u4870378230404711114,0,1428,4041,0,6.76,24,3,0.11,0.77,0.24,0.79
u2683723506941326343,1,0,129,3064,0.0,7,2,0.0,0.77,0.98,0.25
u6629030807415360622,1,1052,14,4599,1.6,45,8,0.74,1.07,0.75,0.32
u6573265123730448176,0,2895,646,3128,0.51,12,2,0.38,0.72,0.51,0.31
u6339143700491448415,1,1022,47,4446,98.2,30,7,0.64,1.36,0.7,0.75
u2672865915401059259,1,1228,129,3373,124.72,11,1,-0.67,0.32,0.56,0.35
u1763945533216034870,1,0,5114,5193,87.5,41,5,-0.72,1.21,0.67,0.62
u6687636916388349626,1,548,12169,3678,76.52,56,2,1.23,0.45,0.89,0.58
u7183912621809506761,0,2058,2543,1810,1.7,28,1,0.84,0.64,0.59,0.83
u5226000869776544100,1,0,38,970,194.0,35,5,-1.83,0.59,0.65,0.1
u9204102260813364606,0,0,3033,1386,8.66,16,0,-1.27,0.27,0.08,0.58
u2983104046587732201,0,0,3526,1759,9.5,27,0,0.87,0.8,0.25,0.81
u9814173379197080186,0,2043,2936,1518,2.31,11,2,0.08,0.19,0.28,0.6
u9644774858945823717,1,1575,21823,5313,33.72,55,7,0.54,0.96,0.33,0.28
u2374816589885304908,0,1993,706,155,4.73,24,0,-0.22,0.45,0.07,0.28
u8383347264152694787,1,1451,16,2307,217.9,33,6,-1.24,1.03,0.71,0.05
u8303807533276381825,0,2692,4269,108,6.18,20,0,0.53,0.34,0.53,0.66
u4780608884769375326,1,0,0,4625,65.15,39,4,-0.55,0.81,0.87,0.14
u6752874605331176755,0,2889,7674,1826,0.98,22,0,0.33,0.11,0.14,0.71
u5310630849674219717,1,0,0,5576,248.64,38,5,-0.23,0.91,0.65,0.19
u6291938384011962091,0,1101,2266,1593,8.49,5,0,-0.57,0.43,0.66,0.85
u9818300392999425023,0,1757,5325,708,1.44,26,0,0.66,0.0,0.3,0.89
u3070848298098864091,0,2462,473,1179,4.86,26,1,-1.09,0.57,0.44,0.41
u7199918360179634923,1,299,190,1720,186.39,48,1,-0.13,0.64,0.64,0.48
u2770302323934184163,0,3861,1622,1219,14.54,13,0,0.73,0.43,0.38,0.97
u3374515545278908974,0,841,1085,1243,3.89,15,1,0.49,0.91,0.61,0.36
u1627237963685713481,1,308,155,3717,123.12,27,3,0.69,0.52,0.85,0.48
u4812260015002042286,1,1027,143,5516,2.27,8,2,1.36,1.11,0.79,0.24
u4503101069393721660,0,1172,872,831,6.63,10,2,0.28,0.64,0.44,0.54
u5221231595037349022,0,2428,1861,218,2.88,15,0,0.38,0.66,0.23,0.07
u3905366400907047166,0,1928,5651,837,4.15,21,1,0.47,0.41,0.22,0.63
u6177773242239326625,0,2584,1069,622,6.79,21,3,-0.66,0.12,0.16,0.4
u7185115435829683604,1,1023,18233,3771,74.02,9,5,-0.47,1.52,0.58,0.26
u8541326293827318976,1,1300,0,4995,178.54,8,2,0.72,0.7,0.89,0.29
u1035729258598495681,0,2140,3588,1499,0.0,19,1,-0.19,0.58,0.29,0.96
u9019708614295500934,1,520,419,4464,195.26,12,6,-1.48,0.34,0.8,0.58
u7636923230722793324,0,3033,0,447,5.82,25,2,1.12,0.98,0.2,0.45
u5914164868711519470,1,784,489,4736,50.28,46,0,1.4,1.55,0.64,0.22
u4692703197129428077,0,2105,3656,1416,7.52,11,1,0.93,0.63,0.22,1.55
u8779823884003931069,0,2407,3643,277,6.24,21,2,0.6,0.5,0.1,1.08
u3686357775404978737,0,1362,1819,0,1.34,13,5,-0.43,0.0,0.2,1.09
u4324074497162128168,0,1238,2660,772,10.95,16,2,0.9,0.43,0.47,0.71
u8083544762749570241,0,2121,0,401,6.88,12,1,-0.03,0.77,0.51,0.64
u8508707725153432066,0,3152,1647,577,1.55,19,2,0.76,0.16,0.16,0.76
u6423180872961921016,0,2180,3703,843,8.59,9,1,0.79,0.65,0.06,0.9
u4266300397147940806,0,1793,4620,1128,5.28,19,1,1.13,0.64,0.14,0.65
u1897048018446570205,1,561,402,6509,60.45,31,5,1.06,0.04,0.66,0.09
u7650741740907083681,0,3287,1520,1524,2.89,24,0,-0.55,0.13,0.17,0.14
u4243642715338779349,0,2163,401,728,4.37,12,0,1.56,0.78,0.24,0.95
u8557098092886511078,1,1134,0,2387,154.09,5,2,1.81,1.39,0.72,0.21
u9259291415727485112,1,0,0,5977,0.0,38,8,0.15,0.29,0.54,0.79
u2649415252512713958,0,2791,2251,1708,3.71,8,0,0.34,0.34,0.16,0.42
u3993450793559229648,1,102,0,1874,57.75,33,6,0.08,0.59,0.84,0.51
u6691379023814929048,1,1355,24809,6027,131.98,12,10,0.42,0.65,0.65,0.33
u8875752628962272352,0,2200,3772,299,8.9,15,0,-0.18,0.49,0.07,1.13
u4038401459414786920,0,1414,0,1495,1.12,18,3,-0.93,0.44,0.37,0.44
u1830045716802867283,1,722,153,0,123.78,8,3,-0.32,1.03,0.34,0.63
u6220371876796601974,1,391,0,0,52.04,3,4,1.14,1.46,0.72,0.41
u6643248673856353484,1,0,18016,2815,10.07,3,7,-0.35,1.49,0.77,0.2
u5055888451074023966,1,393,16,2055,74.23,10,4,0.37,1.17,0.36,0.42
u5734134485884589152,1,900,12,3659,88.56,30,5,-1.22,0.86,0.88,0.71
u2450126383208007826,0,2852,3523,207,3.69,7,0,-0.37,0.51,0.24,0.45
u8283911508269771657,0,1809,0,264,1.02,23,0,-0.72,0.47,0.51,0.17
u9798001060338171850,1,0,12975,8320,29.05,47,0,0.15,0.75,0.84,0.57
u7546019095287512193,1,853,120,5338,162.74,48,12,-0.55,0.59,0.81,0.28
u6461784652799601520,0,1821,3884,0,3.99,19,2,0.98,0.62,0.1,0.42
